Hprev,Cprev,Deaths,output,replicate
3.14285714285714,2.0,1513,Ens001s,9
5.42857142857143,4.14285714285714,1524,Ens001s,10
4.14285714285714,4.71428571428571,1480,Ens001s,11
2.85714285714286,6.14285714285714,1525,Ens001s,12
4.42857142857143,5.14285714285714,1585,Ens001s,13
3.14285714285714,7.71428571428571,1452,Ens001s,14
1.0,6.57142857142857,1548,Ens001s,15
0.0,1.0,1512,Ens001s,16
4.85714285714286,11.2857142857143,1544,Ens001s,17
1.85714285714286,6.14285714285714,1563,Ens001s,18
4.57142857142857,4.57142857142857,1558,Ens001s,19
3.85714285714286,8.0,1587,Ens001s,20
14.7142857142857,24.4285714285714,1927,Ens001t,1
8.57142857142857,36.2857142857143,1923,Ens001t,2
10.8571428571429,18.8571428571429,1981,Ens001t,3
16.0,37.7142857142857,1936,Ens001t,4
8.42857142857143,22.7142857142857,2010,Ens001t,5
8.57142857142857,20.4285714285714,1923,Ens001t,6
25.0,47.5714285714286,1949,Ens001t,7
20.1428571428571,42.0,1891,Ens001t,8
10.1428571428571,9.71428571428571,2013,Ens001t,9
7.85714285714286,27.7142857142857,1982,Ens001t,10
12.1428571428571,18.5714285714286,1974,Ens001t,11
20.5714285714286,40.4285714285714,1922,Ens001t,12
19.0,39.1428571428571,1958,Ens001t,13
13.5714285714286,26.4285714285714,2033,Ens001t,14
12.7142857142857,21.5714285714286,1935,Ens001t,15
15.4285714285714,33.0,2001,Ens001t,16
17.5714285714286,45.2857142857143,1972,Ens001t,17
11.5714285714286,27.8571428571429,1941,Ens001t,18
16.4285714285714,26.5714285714286,1915,Ens001t,19
25.0,36.7142857142857,1965,Ens001t,20
6.0,3.57142857142857,148,Ens001u,1
2.14285714285714,5.0,176,Ens001u,2
12.7142857142857,20.4285714285714,517,Ens001u,3
11.1428571428571,14.8571428571429,280,Ens001u,4
7.57142857142857,6.28571428571429,153,Ens001u,5
13.7142857142857,14.8571428571429,1598,Ens001u,6
10.4285714285714,7.42857142857143,325,Ens001u,7
15.5714285714286,9.42857142857143,172,Ens001u,8
14.7142857142857,7.57142857142857,341,Ens001u,9
3.71428571428571,3.57142857142857,74,Ens001u,10
20.8571428571429,20.8571428571429,1093,Ens001u,11
18.8571428571429,7.57142857142857,352,Ens001u,12
8.0,7.85714285714286,292,Ens001u,13
15.1428571428571,8.57142857142857,373,Ens001u,14
18.1428571428571,14.8571428571429,464,Ens001u,15
7.85714285714286,8.42857142857143,228,Ens001u,16
1.71428571428571,2.85714285714286,144,Ens001u,17
7.42857142857143,5.14285714285714,140,Ens001u,18
8.14285714285714,4.71428571428571,165,Ens001u,19
9.42857142857143,8.14285714285714,246,Ens001u,20
0.714285714285714,0.0,1,Ens001v,1
1.28571428571429,1.0,6,Ens001v,2
3.42857142857143,4.14285714285714,6,Ens001v,3
4.0,0.714285714285714,4,Ens001v,4
1.0,0.142857142857143,2,Ens001v,5
4.85714285714286,3.42857142857143,2,Ens001v,6
2.28571428571429,1.42857142857143,1,Ens001v,7
6.57142857142857,3.28571428571429,9,Ens001v,8
8.85714285714286,1.85714285714286,9,Ens001v,9
12.0,6.71428571428571,4,Ens001v,10
2.71428571428571,2.14285714285714,7,Ens001v,11
5.0,3.85714285714286,1,Ens001v,12
3.14285714285714,2.0,7,Ens001v,13
2.28571428571429,1.57142857142857,5,Ens001v,14
6.85714285714286,2.0,17,Ens001v,15
2.28571428571429,0.0,1,Ens001v,16
2.85714285714286,2.14285714285714,5,Ens001v,17
4.14285714285714,0.857142857142857,6,Ens001v,18
0.0,1.0,0,Ens001v,19
3.28571428571429,0.714285714285714,1,Ens001v,20
0,0,0,Ens001w,1
0,0,0,Ens001w,2
0,0,0,Ens001w,3
0,0,0,Ens001w,4
0,0,0,Ens001w,5
0,0,0,Ens001w,6
0,0,0,Ens001w,7
0,0,0,Ens001w,8
0,0,0,Ens001w,9
0,0,0,Ens001w,10
0,0,0,Ens001w,11
0,0,0,Ens001w,12
0,0,0,Ens001w,13
0,0,0,Ens001w,14
0,0,0,Ens001w,15
0,0,0,Ens001w,16
0,0,0,Ens001w,17
0,0,0,Ens001w,18
0,0,0,Ens001w,19
0,0,0,Ens001w,20
20.1428571428571,22.2857142857143,300,Ens001x,1
16.2857142857143,25.7142857142857,264,Ens001x,2
16.2857142857143,30.1428571428571,287,Ens001x,3
31.7142857142857,23.5714285714286,325,Ens001x,4
20.5714285714286,29.5714285714286,293,Ens001x,5
13.4285714285714,21.7142857142857,284,Ens001x,6
32.5714285714286,21.0,318,Ens001x,7
32.4285714285714,32.0,276,Ens001x,8
29.4285714285714,28.8571428571429,258,Ens001x,9
37.7142857142857,41.7142857142857,248,Ens001x,10
25.8571428571429,33.0,267,Ens001x,11
20.8571428571429,15.7142857142857,315,Ens001x,12
22.4285714285714,34.7142857142857,281,Ens001x,13
24.5714285714286,35.1428571428571,274,Ens001x,14
29.1428571428571,36.7142857142857,265,Ens001x,15
21.4285714285714,25.4285714285714,261,Ens001x,16
23.8571428571429,33.4285714285714,298,Ens001x,17
42.0,27.8571428571429,263,Ens001x,18
44.7142857142857,30.5714285714286,256,Ens001x,19
31.2857142857143,32.8571428571429,253,Ens001x,20
0.0,0.0,199,Ens001y,1
0.0,0.0,196,Ens001y,2
1.0,1.57142857142857,168,Ens001y,3
0.0,1.0,183,Ens001y,4
0.0,1.14285714285714,185,Ens001y,5
1.0,0.571428571428571,195,Ens001y,6
0.0,1.0,190,Ens001y,7
1.0,2.42857142857143,197,Ens001y,8
0.0,0.0,200,Ens001y,9
0.0,0.0,188,Ens001y,10
0.0,0.0,213,Ens001y,11
0.0,0.0,210,Ens001y,12
0.0,0.428571428571429,182,Ens001y,13
0.0,0.0,176,Ens001y,14
1.57142857142857,0.571428571428571,177,Ens001y,15
0.142857142857143,3.42857142857143,175,Ens001y,16
0.0,2.14285714285714,224,Ens001y,17
0.0,0.0,215,Ens001y,18
1.0,1.0,213,Ens001y,19
0.0,1.0,200,Ens001y,20
214.571428571429,273.428571428571,657,Ens001z,1
208.857142857143,306.0,646,Ens001z,2
213.0,294.571428571429,629,Ens001z,3
212.285714285714,299.571428571429,663,Ens001z,4
130.714285714286,262.428571428571,862,Ens001z,5
168.714285714286,273.428571428571,770,Ens001z,6
80.4285714285714,210.857142857143,1034,Ens001z,7
226.571428571429,269.714285714286,601,Ens001z,8
198.0,296.714285714286,624,Ens001z,9
248.285714285714,284.142857142857,609,Ens001z,10
208.0,279.428571428571,652,Ens001z,11
250.571428571429,293.0,461,Ens001z,12
256.571428571429,255.142857142857,374,Ens001z,13
257.714285714286,299.428571428571,500,Ens001z,14
163.285714285714,296.571428571429,778,Ens001z,15
226.0,288.142857142857,587,Ens001z,16
198.428571428571,287.428571428571,681,Ens001z,17
259.857142857143,247.714285714286,460,Ens001z,18
62.7142857142857,217.428571428571,994,Ens001z,19
151.428571428571,261.857142857143,800,Ens001z,20
228.428571428571,137.0,151,Ens0020,1
163.571428571429,70.5714285714286,55,Ens0020,2
222.142857142857,149.285714285714,167,Ens0020,3
215.714285714286,119.714285714286,127,Ens0020,4
192.285714285714,99.1428571428571,87,Ens0020,5
210.571428571429,148.285714285714,180,Ens0020,6
231.142857142857,155.142857142857,164,Ens0020,7
200.857142857143,144.571428571429,198,Ens0020,8
202.571428571429,159.428571428571,215,Ens0020,9
194.571428571429,89.1428571428571,84,Ens0020,10
209.857142857143,155.857142857143,169,Ens0020,11
203.571428571429,119.571428571429,102,Ens0020,12
234.857142857143,133.714285714286,118,Ens0020,13
232.714285714286,158.142857142857,137,Ens0020,14
189.142857142857,158.142857142857,192,Ens0020,15
193.142857142857,131.857142857143,220,Ens0020,16
230.857142857143,121.285714285714,97,Ens0020,17
201.0,96.8571428571429,70,Ens0020,18
192.285714285714,144.428571428571,198,Ens0020,19
188.714285714286,145.142857142857,204,Ens0020,20
0.0,0.0,3066,Ens0021,1
1.0,0.571428571428571,2955,Ens0021,2
0.0,0.285714285714286,2932,Ens0021,3
0.0,1.71428571428571,2961,Ens0021,4
0.571428571428571,0.428571428571429,3027,Ens0021,5
0.857142857142857,0.0,2945,Ens0021,6
0.0,0.0,2930,Ens0021,7
0.0,1.0,2946,Ens0021,8
0.428571428571429,1.71428571428571,3003,Ens0021,9
0.428571428571429,0.285714285714286,2902,Ens0021,10
1.0,0.0,2974,Ens0021,11
0.0,1.28571428571429,2973,Ens0021,12
0.0,0.0,2958,Ens0021,13
0.0,1.28571428571429,2979,Ens0021,14
0.0,1.28571428571429,3013,Ens0021,15
0.0,0.142857142857143,3060,Ens0021,16
0.0,0.0,2935,Ens0021,17
0.714285714285714,0.428571428571429,3078,Ens0021,18
0.0,0.0,3027,Ens0021,19
1.0,0.285714285714286,3023,Ens0021,20
0.0,0.0,587,Ens0022,1
0.0,0.0,568,Ens0022,2
0.0,0.0,592,Ens0022,3
0.0,0.0,600,Ens0022,4
0.0,0.0,572,Ens0022,5
0.0,0.0,591,Ens0022,6
0.0,0.0,547,Ens0022,7
0.0,0.0,608,Ens0022,8
0.0,0.0,632,Ens0022,9
0.0,0.0,571,Ens0022,10
0.0,0.0,591,Ens0022,11
0.0,0.0,580,Ens0022,12
0.0,0.0,586,Ens0022,13
0.0,0.0,583,Ens0022,14
0.0,0.0,557,Ens0022,15
0.0,0.0,558,Ens0022,16
0.0,0.0,572,Ens0022,17
0.0,0.0,585,Ens0022,18
0.0,0.0,564,Ens0022,19
0.0,0.0,581,Ens0022,20
3.71428571428571,13.8571428571429,151,Ens0023,1
2.57142857142857,3.85714285714286,87,Ens0023,2
5.71428571428571,12.0,374,Ens0023,3
5.42857142857143,10.7142857142857,313,Ens0023,4
5.28571428571429,11.8571428571429,120,Ens0023,5
5.42857142857143,5.42857142857143,159,Ens0023,6
7.28571428571429,9.57142857142857,292,Ens0023,7
6.85714285714286,11.1428571428571,235,Ens0023,8
1.14285714285714,3.71428571428571,27,Ens0023,9
6.14285714285714,9.57142857142857,258,Ens0023,10
1.28571428571429,6.14285714285714,144,Ens0023,11
5.14285714285714,16.7142857142857,302,Ens0023,12
6.71428571428571,5.28571428571429,113,Ens0023,13
6.42857142857143,10.1428571428571,93,Ens0023,14
2.85714285714286,5.14285714285714,87,Ens0023,15
9.0,10.8571428571429,106,Ens0023,16
4.71428571428571,10.5714285714286,116,Ens0023,17
2.42857142857143,4.42857142857143,88,Ens0023,18
1.28571428571429,2.85714285714286,35,Ens0023,19
5.57142857142857,6.85714285714286,103,Ens0023,20
12.7142857142857,26.1428571428571,483,Ens0024,1
35.4285714285714,57.7142857142857,393,Ens0024,2
11.7142857142857,43.1428571428572,416,Ens0024,3
43.8571428571429,64.8571428571429,255,Ens0024,4
4.42857142857143,26.7142857142857,502,Ens0024,5
11.5714285714286,44.8571428571429,440,Ens0024,6
13.7142857142857,39.5714285714286,458,Ens0024,7
10.5714285714286,38.8571428571429,477,Ens0024,8
1.0,14.7142857142857,505,Ens0024,9
8.85714285714286,29.1428571428571,528,Ens0024,10
3.14285714285714,36.4285714285714,435,Ens0024,11
10.2857142857143,39.1428571428571,450,Ens0024,12
5.42857142857143,39.2857142857143,505,Ens0024,13
46.8571428571429,59.7142857142857,321,Ens0024,14
22.0,58.7142857142857,433,Ens0024,15
21.1428571428571,17.0,61,Ens0024,16
1.71428571428571,23.2857142857143,514,Ens0024,17
35.7142857142857,64.0,365,Ens0024,18
13.5714285714286,37.7142857142857,454,Ens0024,19
4.14285714285714,27.5714285714286,469,Ens0024,20
9.14285714285714,5.57142857142857,1536,Ens0025,1
24.0,4.28571428571429,1469,Ens0025,2
9.71428571428571,12.7142857142857,1511,Ens0025,3
5.57142857142857,7.0,1592,Ens0025,4
35.8571428571429,11.8571428571429,1438,Ens0025,5
25.5714285714286,11.2857142857143,1437,Ens0025,6
5.28571428571429,6.0,1680,Ens0025,7
7.0,7.14285714285714,1658,Ens0025,8
6.71428571428571,4.71428571428571,1748,Ens0025,9
14.1428571428571,6.85714285714286,1535,Ens0025,10
5.14285714285714,7.42857142857143,1568,Ens0025,11
6.0,3.0,1621,Ens0025,12
17.5714285714286,6.28571428571429,1538,Ens0025,13
11.7142857142857,7.42857142857143,1613,Ens0025,14
32.4285714285714,14.8571428571429,1369,Ens0025,15
1.14285714285714,2.42857142857143,1862,Ens0025,16
6.14285714285714,5.42857142857143,1751,Ens0025,17
13.5714285714286,6.85714285714286,1557,Ens0025,18
16.0,12.8571428571429,1591,Ens0025,19
2.28571428571429,4.85714285714286,1796,Ens0025,20
0.0,0.0,1,Ens0026,1
0,0,0,Ens0026,2
0.0,0.0,1,Ens0026,3
0.0,0.0,1,Ens0026,4
0.714285714285714,0.0,0,Ens0026,5
0.0,0.0,0,Ens0026,6
0.0,0.0,0,Ens0026,7
1.0,0.0,0,Ens0026,8
0.0,0.0,4,Ens0026,9
0.0,0.0,0,Ens0026,10
0,0,0,Ens0026,11
0.142857142857143,0.0,0,Ens0026,12
0.0,1.0,2,Ens0026,13
0.571428571428571,1.0,1,Ens0026,14
0.142857142857143,0.0,1,Ens0026,15
0.0,0.0,0,Ens0026,16
0.0,0.0,0,Ens0026,17
0.428571428571429,0.0,1,Ens0026,18
0,0,0,Ens0026,19
0.0,0.0,1,Ens0026,20
15.0,124.142857142857,633,Ens0027,1
4.85714285714286,82.2857142857143,672,Ens0027,2
284.571428571429,392.428571428571,319,Ens0027,3
29.2857142857143,178.571428571429,609,Ens0027,4
3.28571428571429,85.4285714285714,739,Ens0027,5
19.2857142857143,139.428571428571,595,Ens0027,6
1.57142857142857,65.2857142857143,731,Ens0027,7
10.0,122.142857142857,694,Ens0027,8
0.714285714285714,73.4285714285714,743,Ens0027,9
4.0,77.1428571428571,740,Ens0027,10
4.28571428571429,100.714285714286,698,Ens0027,11
5.0,95.1428571428571,640,Ens0027,12
4.28571428571429,81.4285714285714,657,Ens0027,13
19.4285714285714,128.714285714286,618,Ens0027,14
6.57142857142857,68.2857142857143,683,Ens0027,15
1.57142857142857,79.7142857142857,727,Ens0027,16
30.7142857142857,190.0,596,Ens0027,17
1.57142857142857,58.7142857142857,726,Ens0027,18
8.85714285714286,101.285714285714,722,Ens0027,19
16.4285714285714,138.714285714286,661,Ens0027,20
6.42857142857143,2.57142857142857,1,Ens0028,1
10.8571428571429,6.71428571428571,7,Ens0028,2
0,0,0,Ens0028,3
41.7142857142857,17.0,28,Ens0028,4
33.0,17.7142857142857,8,Ens0028,5
22.0,15.8571428571429,11,Ens0028,6
32.2857142857143,22.7142857142857,21,Ens0028,7
34.5714285714286,24.1428571428571,20,Ens0028,8
22.2857142857143,11.7142857142857,19,Ens0028,9
38.8571428571429,36.1428571428571,28,Ens0028,10
14.4285714285714,5.14285714285714,2,Ens0028,11
11.0,5.85714285714286,9,Ens0028,12
7.57142857142857,4.0,4,Ens0028,13
11.4285714285714,3.57142857142857,5,Ens0028,14
24.1428571428571,9.71428571428571,6,Ens0028,15
2.71428571428571,2.42857142857143,0,Ens0028,16
35.7142857142857,19.1428571428571,26,Ens0028,17
19.5714285714286,11.5714285714286,3,Ens0028,18
30.7142857142857,19.0,14,Ens0028,19
19.2857142857143,8.85714285714286,7,Ens0028,20
99.2857142857143,37.5714285714286,265,Ens0029,1
114.142857142857,44.7142857142857,640,Ens0029,2
93.4285714285714,35.2857142857143,300,Ens0029,3
97.4285714285714,28.2857142857143,279,Ens0029,4
93.4285714285714,23.2857142857143,210,Ens0029,5
119.142857142857,29.0,261,Ens0029,6
63.4285714285714,16.1428571428571,169,Ens0029,7
51.4285714285714,8.42857142857143,91,Ens0029,8
50.5714285714286,11.7142857142857,139,Ens0029,9
70.5714285714286,24.7142857142857,215,Ens0029,10
81.7142857142857,20.2857142857143,288,Ens0029,11
93.7142857142857,26.0,243,Ens0029,12
51.1428571428572,16.1428571428571,146,Ens0029,13
29.1428571428571,8.85714285714286,56,Ens0029,14
72.4285714285714,16.2857142857143,169,Ens0029,15
75.1428571428571,21.1428571428571,250,Ens0029,16
37.5714285714286,4.85714285714286,80,Ens0029,17
96.7142857142857,43.0,610,Ens0029,18
54.1428571428571,14.4285714285714,149,Ens0029,19
93.4285714285714,28.8571428571429,335,Ens0029,20
1.42857142857143,1.57142857142857,30,Ens002a,1
0.571428571428571,0.0,25,Ens002a,2
1.85714285714286,1.42857142857143,25,Ens002a,3
2.28571428571429,0.0,30,Ens002a,4
0.0,0.0,34,Ens002a,5
0.0,0.0,21,Ens002a,6
2.0,0.0,34,Ens002a,7
0.0,0.0,31,Ens002a,8
2.14285714285714,1.14285714285714,24,Ens002a,9
2.28571428571429,0.428571428571429,20,Ens002a,10
1.71428571428571,2.85714285714286,25,Ens002a,11
4.0,0.285714285714286,22,Ens002a,12
0.857142857142857,0.857142857142857,28,Ens002a,13
0.857142857142857,0.428571428571429,27,Ens002a,14
6.85714285714286,3.42857142857143,19,Ens002a,15
0.571428571428571,1.71428571428571,28,Ens002a,16
3.57142857142857,0.857142857142857,30,Ens002a,17
1.71428571428571,0.714285714285714,31,Ens002a,18
3.28571428571429,0.285714285714286,22,Ens002a,19
3.71428571428571,1.71428571428571,24,Ens002a,20
0.0,0.0,1302,Ens002b,1
0.0,0.0,1253,Ens002b,2
0.571428571428571,0.0,1329,Ens002b,3
0.0,0.0,1281,Ens002b,4
0.0,1.0,1239,Ens002b,5
0.0,0.0,1290,Ens002b,6
0.0,0.0,1278,Ens002b,7
0.0,0.0,1253,Ens002b,8
0.0,0.0,1332,Ens002b,9
0.0,0.0,1275,Ens002b,10
0.428571428571429,0.0,1300,Ens002b,11
0.0,0.0,1300,Ens002b,12
0.0,0.0,1305,Ens002b,13
0.0,0.0,1276,Ens002b,14
0.0,0.0,1297,Ens002b,15
0.0,0.0,1298,Ens002b,16
0.0,1.0,1274,Ens002b,17
0.0,0.857142857142857,1232,Ens002b,18
0.0,0.0,1323,Ens002b,19
0.714285714285714,0.0,1238,Ens002b,20
0,0,0,Ens002c,1
0,0,0,Ens002c,2
0,0,0,Ens002c,3
0,0,0,Ens002c,4
0,0,0,Ens002c,5
0,0,0,Ens002c,6
0,0,0,Ens002c,7
0,0,0,Ens002c,8
0,0,0,Ens002c,9
0,0,0,Ens002c,10
0,0,0,Ens002c,11
0,0,0,Ens002c,12
0.0,0.0,0,Ens002c,13
0,0,0,Ens002c,14
0,0,0,Ens002c,15
0,0,0,Ens002c,16
0,0,0,Ens002c,17
0,0,0,Ens002c,18
0,0,0,Ens002c,19
0,0,0,Ens002c,20
1.0,0.0,8,Ens002d,1
0.0,0.142857142857143,9,Ens002d,2
2.0,0.0,6,Ens002d,3
0.0,1.0,5,Ens002d,4
0.0,0.0,7,Ens002d,5
1.42857142857143,1.0,24,Ens002d,6
1.0,0.0,23,Ens002d,7
1.0,0.0,9,Ens002d,8
0.0,0.0,1,Ens002d,9
0.0,0.0,2,Ens002d,10
0.0,0.142857142857143,12,Ens002d,11
0.0,1.0,9,Ens002d,12
0.0,0.142857142857143,18,Ens002d,13
0.0,0.0,4,Ens002d,14
1.0,0.0,16,Ens002d,15
0.0,0.571428571428571,12,Ens002d,16
0.0,0.0,17,Ens002d,17
0.0,0.0,6,Ens002d,18
0.285714285714286,0.0,5,Ens002d,19
0.0,0.0,9,Ens002d,20
189.142857142857,9.57142857142857,491,Ens002e,1
278.714285714286,9.14285714285714,814,Ens002e,2
313.714285714286,10.8571428571429,948,Ens002e,3
329.857142857143,16.7142857142857,1483,Ens002e,4
317.0,7.28571428571429,1002,Ens002e,5
86.5714285714286,1.28571428571429,178,Ens002e,6
285.857142857143,11.7142857142857,1084,Ens002e,7
336.714285714286,11.7142857142857,1965,Ens002e,8
346.571428571429,13.8571428571429,1979,Ens002e,9
153.142857142857,3.28571428571429,314,Ens002e,10
80.1428571428571,2.42857142857143,166,Ens002e,11
260.714285714286,10.8571428571429,629,Ens002e,12
246.142857142857,5.57142857142857,683,Ens002e,13
223.0,12.2857142857143,548,Ens002e,14
316.714285714286,13.2857142857143,1156,Ens002e,15
211.428571428571,5.0,631,Ens002e,16
278.0,7.14285714285714,624,Ens002e,17
128.0,1.85714285714286,284,Ens002e,18
186.714285714286,5.14285714285714,513,Ens002e,19
335.142857142857,11.4285714285714,1009,Ens002e,20
1.0,0.714285714285714,456,Ens002f,1
2.0,1.42857142857143,455,Ens002f,2
0.428571428571429,2.14285714285714,462,Ens002f,3
5.71428571428571,4.85714285714286,479,Ens002f,4
2.14285714285714,4.57142857142857,462,Ens002f,5
0.0,3.28571428571429,489,Ens002f,6
0.0,2.28571428571429,494,Ens002f,7
0.714285714285714,2.57142857142857,492,Ens002f,8
2.0,3.14285714285714,438,Ens002f,9
1.0,3.57142857142857,403,Ens002f,10
2.14285714285714,3.42857142857143,478,Ens002f,11
4.57142857142857,8.71428571428571,455,Ens002f,12
7.28571428571429,7.85714285714286,438,Ens002f,13
17.8571428571429,10.8571428571429,380,Ens002f,14
5.28571428571429,3.71428571428571,392,Ens002f,15
7.14285714285714,2.28571428571429,381,Ens002f,16
2.0,4.0,499,Ens002f,17
0.142857142857143,3.42857142857143,473,Ens002f,18
2.0,8.0,443,Ens002f,19
5.42857142857143,7.28571428571429,411,Ens002f,20
0.0,0.0,2,Ens002g,1
0.0,0.0,3,Ens002g,2
0.0,0.0,0,Ens002g,3
0.0,0.0,0,Ens002g,4
0.0,0.0,0,Ens002g,5
1.28571428571429,0.0,2,Ens002g,6
0.0,1.0,0,Ens002g,7
0.0,0.0,0,Ens002g,8
0.0,0.0,0,Ens002g,9
0.0,0.0,0,Ens002g,10
0.0,0.0,0,Ens002g,11
0,0,0,Ens002g,12
0,0,0,Ens002g,13
0,0,0,Ens002g,14
0.0,0.0,1,Ens002g,15
0.0,0.0,1,Ens002g,16
0.0,0.0,1,Ens002g,17
0.0,0.0,0,Ens002g,18
0.0,0.0,0,Ens002g,19
1.0,0.0,0,Ens002g,20
3.85714285714286,12.7142857142857,118,Ens002h,1
0.285714285714286,6.0,117,Ens002h,2
10.7142857142857,14.4285714285714,70,Ens002h,3
0.0,1.28571428571429,145,Ens002h,4
7.71428571428571,11.0,85,Ens002h,5
4.14285714285714,11.7142857142857,105,Ens002h,6
3.0,10.2857142857143,85,Ens002h,7
0.0,8.71428571428571,100,Ens002h,8
3.0,6.71428571428571,108,Ens002h,9
0.0,2.85714285714286,117,Ens002h,10
3.42857142857143,10.1428571428571,79,Ens002h,11
3.42857142857143,12.7142857142857,90,Ens002h,12
1.57142857142857,5.57142857142857,111,Ens002h,13
0.428571428571429,4.42857142857143,112,Ens002h,14
0.0,3.28571428571429,107,Ens002h,15
2.42857142857143,10.7142857142857,84,Ens002h,16
0.0,3.85714285714286,112,Ens002h,17
10.8571428571429,19.4285714285714,58,Ens002h,18
6.57142857142857,14.7142857142857,81,Ens002h,19
2.28571428571429,8.57142857142857,89,Ens002h,20
18.1428571428571,11.1428571428571,1551,Ens002i,1
52.0,25.0,1348,Ens002i,2
27.0,22.5714285714286,1446,Ens002i,3
29.1428571428571,20.1428571428571,1440,Ens002i,4
36.4285714285714,19.0,1500,Ens002i,5
11.8571428571429,10.5714285714286,1652,Ens002i,6
15.0,17.1428571428571,1610,Ens002i,7
4.85714285714286,15.5714285714286,1639,Ens002i,8
5.28571428571429,7.28571428571429,1619,Ens002i,9
15.4285714285714,10.2857142857143,1552,Ens002i,10
15.1428571428571,14.5714285714286,1632,Ens002i,11
22.2857142857143,17.1428571428571,1511,Ens002i,12
21.8571428571429,7.42857142857143,1447,Ens002i,13
10.1428571428571,7.57142857142857,1673,Ens002i,14
10.7142857142857,12.7142857142857,1608,Ens002i,15
25.5714285714286,22.0,1598,Ens002i,16
20.4285714285714,7.14285714285714,1570,Ens002i,17
19.5714285714286,18.1428571428571,1526,Ens002i,18
19.4285714285714,10.5714285714286,1563,Ens002i,19
14.7142857142857,16.0,1564,Ens002i,20
224.0,236.428571428571,187,Ens002j,1
175.857142857143,155.571428571429,104,Ens002j,2
95.7142857142857,93.4285714285714,81,Ens002j,3
150.285714285714,152.571428571429,110,Ens002j,4
203.714285714286,235.857142857143,206,Ens002j,5
191.142857142857,268.571428571429,318,Ens002j,6
159.0,177.142857142857,159,Ens002j,7
158.857142857143,133.0,119,Ens002j,8
153.428571428571,142.857142857143,144,Ens002j,9
191.142857142857,184.857142857143,137,Ens002j,10
192.571428571429,215.285714285714,185,Ens002j,11
214.857142857143,286.428571428571,250,Ens002j,12
163.0,185.285714285714,149,Ens002j,13
170.571428571429,173.714285714286,146,Ens002j,14
147.571428571429,116.857142857143,102,Ens002j,15
148.285714285714,121.571428571429,93,Ens002j,16
208.571428571429,255.142857142857,196,Ens002j,17
192.714285714286,304.142857142857,347,Ens002j,18
135.0,113.857142857143,107,Ens002j,19
174.142857142857,176.142857142857,125,Ens002j,20
0.0,0.571428571428571,120,Ens002k,1
0.0,0.285714285714286,98,Ens002k,2
0.714285714285714,1.71428571428571,113,Ens002k,3
2.57142857142857,1.42857142857143,125,Ens002k,4
1.0,0.0,108,Ens002k,5
1.0,1.0,117,Ens002k,6
1.0,1.0,109,Ens002k,7
1.0,0.428571428571429,125,Ens002k,8
0.0,1.0,113,Ens002k,9
2.57142857142857,0.428571428571429,120,Ens002k,10
0.0,2.85714285714286,107,Ens002k,11
0.0,0.142857142857143,134,Ens002k,12
0.0,0.571428571428571,121,Ens002k,13
0.0,0.0,154,Ens002k,14
2.0,0.142857142857143,100,Ens002k,15
0.0,1.0,99,Ens002k,16
0.714285714285714,1.71428571428571,104,Ens002k,17
2.0,1.0,105,Ens002k,18
1.71428571428571,0.571428571428571,87,Ens002k,19
1.85714285714286,2.57142857142857,74,Ens002k,20
278.714285714286,245.285714285714,1278,Ens002l,1
242.428571428571,209.285714285714,1297,Ens002l,2
339.0,261.142857142857,1037,Ens002l,3
290.857142857143,265.142857142857,1023,Ens002l,4
286.571428571429,218.142857142857,646,Ens002l,5
219.0,223.142857142857,1555,Ens002l,6
286.857142857143,177.571428571429,524,Ens002l,7
232.285714285714,167.857142857143,438,Ens002l,8
303.285714285714,217.857142857143,708,Ens002l,9
334.714285714286,215.714285714286,846,Ens002l,10
215.428571428571,113.285714285714,343,Ens002l,11
307.0,212.142857142857,652,Ens002l,12
197.142857142857,140.857142857143,342,Ens002l,13
255.0,156.0,469,Ens002l,14
308.0,256.857142857143,1008,Ens002l,15
291.285714285714,202.571428571429,619,Ens002l,16
232.571428571429,159.0,482,Ens002l,17
266.428571428571,259.857142857143,1269,Ens002l,18
255.428571428571,237.142857142857,1332,Ens002l,19
323.0,269.428571428571,904,Ens002l,20
4.0,0.0,2,Ens002m,1
3.57142857142857,0.0,10,Ens002m,2
4.0,1.14285714285714,14,Ens002m,3
11.2857142857143,0.571428571428571,29,Ens002m,4
6.85714285714286,0.285714285714286,8,Ens002m,5
0.142857142857143,0.142857142857143,1,Ens002m,6
6.57142857142857,0.285714285714286,28,Ens002m,7
5.85714285714286,0.428571428571429,16,Ens002m,8
5.85714285714286,3.42857142857143,16,Ens002m,9
5.42857142857143,0.285714285714286,9,Ens002m,10
1.28571428571429,0.857142857142857,3,Ens002m,11
11.8571428571429,1.28571428571429,28,Ens002m,12
0.857142857142857,0.0,4,Ens002m,13
2.0,0.0,5,Ens002m,14
2.42857142857143,0.0,10,Ens002m,15
6.71428571428571,1.71428571428571,17,Ens002m,16
4.85714285714286,1.28571428571429,18,Ens002m,17
1.71428571428571,0.714285714285714,8,Ens002m,18
5.71428571428571,0.0,9,Ens002m,19
6.14285714285714,1.0,6,Ens002m,20
1.28571428571429,2.14285714285714,164,Ens002n,1
3.0,3.71428571428571,95,Ens002n,2
1.14285714285714,2.14285714285714,106,Ens002n,3
10.8571428571429,12.7142857142857,425,Ens002n,4
3.71428571428571,12.4285714285714,234,Ens002n,5
3.0,1.71428571428571,88,Ens002n,6
